Stock Symbol,Company Name,ISIN Code,Action,Quantity,Transaction Price,Brokerage,Transaction Charges,StampDuty,Segment,STT Paid/Not Paid,Remarks,Transaction Date,Exchange,
JIOFIN,JIO FINANCIAL SERVICES LIMITED,INE758E01017,Sell,2,225.00,1.17,0.01,0.00,TT,STT Paid,icicidirect,13-Nov-2023,NSE,
JIOFIN,JIO FINANCIAL SERVICES LIMITED,INE758E01017,Sell,1,245.55,0.64,0.01,0.00,TT,STT Paid,icicidirect,06-Dec-2023,BSE,
JIOFIN,JIO FINANCIAL SERVICES LIMITED,INE758E01017,Sell,1,295.00,0.77,0.01,0.00,TT,STT Paid,icicidirect,22-Feb-2024,NSE,
JIOFIN,JIO FINANCIAL SERVICES LIMITED,INE758E01017,Sell,1,361.10,0.94,0.01,0.00,TT,STT Paid,icicidirect,15-Apr-2024,BSE,
JIOFIN,JIO FINANCIAL SERVICES LIMITED,INE758E01017,Buy,10,218.70,5.69,0.07,0.33,TT,STT Paid,icicidirect,12-Mar-2025,NSE,
JIOFIN,JIO FINANCIAL SERVICES LIMITED,INE758E01017,Sell,1,321.00,0.84,0.01,0.00,TT,STT Paid,icicidirect,11-Aug-2025,BSE,
KALJEW,KALYAN JEWELLERS INDIA LIMITED,INE303R01014,Buy,2,82.60,1.46,0.00,0.00,Rolling,STT Paid,icicidirect,12-Sep-2022,NSE,
KALJEW,KALYAN JEWELLERS INDIA LIMITED,INE303R01014,Sell,1,98.00,0.87,0.00,0.00,Rolling,STT Paid,icicidirect,15-Sep-2022,NSE,
KALJEW,KALYAN JEWELLERS INDIA LIMITED,INE303R01014,Sell,1,112.00,0.99,0.00,0.00,Rolling,STT Paid,icicidirect,12-Dec-2022,NSE,
KIRIDY,KIRI INDUSTRIES LIMITED,INE415I01015,Buy,1,284.10,2.52,0.01,0.00,TT,STT Paid,icicidirect,02-Aug-2023,BSE,
KIRIDY,KIRI INDUSTRIES LIMITED,INE415I01015,Sell,1,398.00,1.04,0.01,0.00,TT,STT Paid,icicidirect,20-Dec-2023,NSE,
KOTGOL,KOTAK  GOLD ETF,INF174KA1HJ8,Buy,100,101.73,26.47,0.32,0.00,TT,STT Not Paid,icicidirect,08-Oct-2025,NSE,
KOTGOL,KOTAK  GOLD ETF,INF174KA1HJ8,Buy,1000,101.83,264.93,3.23,17.00,TT,STT Not Paid,icicidirect,08-Oct-2025,NSE,
KOTGOL,KOTAK  GOLD ETF,INF174KA1HJ8,Buy,10,101.63,2.64,0.03,0.00,TT,STT Not Paid,icicidirect,08-Oct-2025,NSE,
KOTGOL,KOTAK  GOLD ETF,INF174KA1HJ8,Buy,9,113.98,2.67,0.04,0.17,TT,STT Not Paid,icicidirect,24-Dec-2025,BSE,
KOTGOL,KOTAK  GOLD ETF,INF174KA1HJ8,Buy,1,113.97,0.30,0.00,0.00,TT,STT Not Paid,icicidirect,24-Dec-2025,BSE,
KOTMAH,KOTAK MAHINDRA BANK LTD,INE237A01036,Buy,10,353.05,31.27,0.11,0.95,TT,STT Paid,icicidirect,27-Sep-2023,NSE,
KOTSIL,Kotak Silver ETF,INF174KA1KU9,Buy,10,301.39,7.84,0.10,0.45,TT,STT Paid,icicidirect,20-Jan-2026,NSE,
KROLAB,KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,Buy,1,154.00,0.40,0.00,0.02,TT,STT Paid,icicidirect,01-Jul-2024,BSE,
KROLAB,KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,Sell,1,192.00,0.50,0.01,0.00,TT,STT Paid,icicidirect,28-Nov-2024,BSE,
LIC,LIFE INSURANCE CORP OF IND LIC,INE0J1Y01017,Buy,1,606.60,5.37,0.02,0.00,TT,STT Paid,icicidirect,30-Oct-2023,NSE,
LIC,LIFE INSURANCE CORP OF IND LIC,INE0J1Y01017,Sell,1,682.00,1.77,0.02,0.00,TT,STT Paid,icicidirect,30-Nov-2023,NSE,
MADCOP,MADHAV COPPER LIMITED,INE813V01022,Buy,2,64.95,0.34,0.00,0.02,TT,STT Paid,icicidirect,29-Dec-2025,NSE,
MAHGAS,MAHANAGAR GAS LIMITED,INE002S01010,Buy,1,1081.40,2.81,0.03,0.16,TT,STT Paid,icicidirect,07-Jan-2026,NSE,
MAHLO,MAHINDRA LOGISTICS LIMITED,INE766P01016,Buy,1,373.00,3.30,0.01,0.00,TT,STT Paid,icicidirect,14-Aug-2023,NSE,
MAHLO,MAHINDRA LOGISTICS LIMITED,INE766P01016,Sell,1,434.50,1.13,0.01,0.00,TT,STT Paid,icicidirect,02-Jan-2024,NSE,
MANAFI,MANAPPURAM FINANCE LIMITED,INE522D01027,Buy,50,88.45,39.16,0.13,1.00,Rolling,STT Paid,icicidirect,26-May-2022,NSE,
MANAFI,MANAPPURAM FINANCE LIMITED,INE522D01027,Sell,20,108.75,19.26,0.06,0.00,Rolling,STT Paid,icicidirect,05-Aug-2022,NSE,
MANAFI,MANAPPURAM FINANCE LIMITED,INE522D01027,Sell,7,109.30,6.77,0.02,0.00,TT,STT Paid,icicidirect,20-Feb-2023,NSE,
MANAFI,MANAPPURAM FINANCE LIMITED,INE522D01027,Sell,7,109.30,6.77,0.02,0.00,TT,STT Paid,icicidirect,20-Feb-2023,NSE,
MANAFI,MANAPPURAM FINANCE LIMITED,INE522D01027,Sell,2,109.30,1.94,0.01,0.00,TT,STT Paid,icicidirect,20-Feb-2023,NSE,
MANAFI,MANAPPURAM FINANCE LIMITED,INE522D01027,Sell,9,109.30,8.71,0.02,0.00,TT,STT Paid,icicidirect,20-Feb-2023,NSE,
MANAFI,MANAPPURAM FINANCE LIMITED,INE522D01027,Sell,3,131.45,3.49,0.01,0.00,TT,STT Paid,icicidirect,19-Apr-2023,NSE,
MANAFI,MANAPPURAM FINANCE LIMITED,INE522D01027,Sell,2,105.60,1.87,0.01,0.00,TT,STT Paid,icicidirect,08-May-2023,BSE,
MOTGTF,MOTILAL OSWAL GOLD ETF,INF247L01FY4,Buy,10,137.85,3.59,0.04,0.21,TT,STT Paid,icicidirect,29-Dec-2025,NSE,
MOTGTF,MOTILAL OSWAL GOLD ETF,INF247L01FY4,Buy,10,133.00,3.46,0.04,0.00,TT,STT Paid,icicidirect,30-Dec-2025,NSE,
MOTGTF,MOTILAL OSWAL GOLD ETF,INF247L01FY4,Buy,5,141.80,1.84,0.02,0.11,TT,STT Paid,icicidirect,19-Jan-2026,NSE,
MOTSIL,MOTILAL OSWAL SILVER ETF,INF247L01FZ1,Buy,10,244.89,6.37,0.08,0.37,TT,STT Paid,icicidirect,29-Dec-2025,NSE,
MOTSU,MOTHERSON SUMI WIRING IND LTD,INE0FS801015,Buy,2,53.70,0.95,0.00,0.00,TT,STT Paid,icicidirect,13-Feb-2023,NSE,
MOTSU,MOTHERSON SUMI WIRING IND LTD,INE0FS801015,Sell,1,58.35,0.15,0.00,0.00,TT,STT Paid,icicidirect,10-Nov-2023,BSE,
MOTSU,MOTHERSON SUMI WIRING IND LTD,INE0FS801015,Buy,4,45.19,0.47,0.01,0.03,TT,STT Paid,icicidirect,26-Dec-2025,BSE,
MOTSUM,SAMVARDHANA MOTHERSON INT LTD,INE775A01035,Buy,2,96.11,1.70,0.01,0.03,TT,STT Paid,icicidirect,07-Aug-2023,BSE,
MOTSUM,SAMVARDHANA MOTHERSON INT LTD,INE775A01035,Sell,1,144.90,0.38,0.00,0.00,TT,STT Paid,icicidirect,27-May-2024,BSE,
MOTSUM,SAMVARDHANA MOTHERSON INT LTD,INE775A01035,Sell,1,198.55,0.52,0.01,0.00,TT,STT Paid,icicidirect,11-Jul-2024,BSE,
NAVCOR,NAVKAR CORPORATION LIMITED,INE278M01019,Buy,1,60.02,0.53,0.00,0.00,TT,STT Paid,icicidirect,09-Aug-2023,BSE,
NAVCOR,NAVKAR CORPORATION LIMITED,INE278M01019,Sell,1,82.96,0.22,0.00,0.00,TT,STT Paid,icicidirect,29-Nov-2023,BSE,
NBCC,NBCC (INDIA) LIMITED,INE095N01031,Buy,1,125.85,0.33,0.00,0.02,TT,STT Paid,icicidirect,29-Dec-2025,NSE,
NBCC,NBCC (INDIA) LIMITED,INE095N01031,Buy,2,105.05,0.55,0.01,0.00,TT,STT Paid,icicidirect,13-Jan-2026,NSE,
NIFBEE,NIPPON INDIA ETF NIFTY 50 BEES,INF204KB14I2,Buy,10,187.88,16.63,0.03,0.00,Rolling,STT Paid,icicidirect,07-Sep-2021,NSE,
NIFBEE,NIPPON INDIA ETF NIFTY 50 BEES,INF204KB14I2,Sell,4,209.00,7.40,0.02,0.00,TT,STT Paid,icicidirect,30-Jun-2023,BSE,
NIFBEE,NIPPON INDIA ETF NIFTY 50 BEES,INF204KB14I2,Sell,2,220.00,3.90,0.01,0.00,TT,STT Paid,icicidirect,11-Sep-2023,BSE,
NIFBEE,NIPPON INDIA ETF NIFTY 50 BEES,INF204KB14I2,Sell,1,236.41,0.62,0.01,0.00,TT,STT Paid,icicidirect,19-Dec-2023,NSE,
NIFBEE,NIPPON INDIA ETF NIFTY 50 BEES,INF204KB14I2,Sell,2,245.00,1.27,0.01,0.00,TT,STT Paid,icicidirect,16-Apr-2024,BSE,
NIFBEE,NIPPON INDIA ETF NIFTY 50 BEES,INF204KB14I2,Buy,1,268.00,0.70,0.01,0.04,TT,STT Paid,icicidirect,05-Nov-2024,NSE,
NIFBEE,NIPPON INDIA ETF NIFTY 50 BEES,INF204KB14I2,Buy,2,294.75,1.53,0.02,0.09,TT,STT Paid,icicidirect,29-Dec-2025,NSE,
NIFBEE,NIPPON INDIA ETF NIFTY 50 BEES,INF204KB14I2,Buy,1,292.65,0.76,0.01,0.00,TT,STT Paid,icicidirect,30-Dec-2025,NSE,
NIFBEE,NIPPON INDIA ETF NIFTY 50 BEES,INF204KB14I2,Buy,5,289.44,3.77,0.05,0.22,TT,STT Paid,icicidirect,19-Jan-2026,NSE,
NIPSIL,NIPPON INDIA SILVER ETF,INF204KC1402,Buy,10,209.75,5.46,0.07,0.31,TT,STT Paid,icicidirect,24-Dec-2025,NSE,
NIPSIL,NIPPON INDIA SILVER ETF,INF204KC1402,Buy,100,217.22,56.54,0.84,3.26,TT,STT Paid,icicidirect,26-Dec-2025,BSE,
NIPSIL,NIPPON INDIA SILVER ETF,INF204KC1402,Buy,15,276.77,10.80,0.13,1.05,TT,STT Paid,icicidirect,19-Jan-2026,NSE,
NIPSIL,NIPPON INDIA SILVER ETF,INF204KC1402,Buy,15,301.88,11.78,0.14,0.00,TT,STT Paid,icicidirect,20-Jan-2026,NSE,
NIPSIL,NIPPON INDIA SILVER ETF,INF204KC1402,Buy,15,291.83,11.39,0.14,1.34,TT,STT Paid,icicidirect,20-Jan-2026,NSE,
NIVMER,STARTECK FINANCE LIMITED,INE992I01013,Buy,1,193.90,1.72,0.01,0.00,Rolling,STT Paid,icicidirect,06-May-2022,NSE,
NIVMER,STARTECK FINANCE LIMITED,INE992I01013,Sell,1,125.00,1.11,0.00,0.00,Rolling,STT Paid,icicidirect,13-May-2022,NSE,
NMDSTE,NMDC STEEL LIMITED,INE0NNS01018,Buy,1,41.00,0.36,0.00,0.00,TT,STT Paid,icicidirect,30-Oct-2023,NSE,
NMDSTE,NMDC STEEL LIMITED,INE0NNS01018,Sell,1,50.18,0.13,0.00,0.00,TT,STT Paid,icicidirect,15-Dec-2023,BSE,
NTPC,NTPC LIMITED,INE733E01010,Buy,3,324.10,2.53,0.03,0.15,TT,STT Paid,icicidirect,29-Dec-2025,NSE,
ONGC,OIL AND NATURAL GAS CORPORATIO,INE213A01029,Buy,2,118.35,2.10,0.00,0.00,Rolling,STT Paid,icicidirect,09-Sep-2021,NSE,
ONGC,OIL AND NATURAL GAS CORPORATIO,INE213A01029,Sell,2,158.50,2.81,0.01,0.00,Rolling,STT Paid,icicidirect,12-May-2022,NSE,
ONGC,OIL AND NATURAL GAS CORPORATIO,INE213A01029,Buy,10,234.53,6.10,0.07,0.35,TT,STT Paid,icicidirect,29-Dec-2025,NSE,
PARDEF,PARAS DEFENCE AND SPACE TECH,INE045601023,Buy,1,645.00,5.71,0.02,0.10,Rolling,STT Paid,icicidirect,16-Aug-2022,NSE,
PARDEF,PARAS DEFENCE AND SPACE TECH,INE045601023,Buy,1,620.00,5.49,0.01,0.00,Rolling,STT Paid,icicidirect,23-Aug-2022,NSE,
PARDEF,PARAS DEFENCE AND SPACE TECH,INE045601023,Buy,1,620.00,5.49,0.01,0.00,Rolling,STT Paid,icicidirect,23-Aug-2022,NSE,
PARDEF,PARAS DEFENCE AND SPACE TECH,INE045601023,Sell,2,708.00,12.54,0.04,0.00,Rolling,STT Paid,icicidirect,01-Sep-2022,NSE,
PARDEF,PARAS DEFENCE AND SPACE TECH,INE045601023,Sell,1,802.00,7.10,0.03,0.00,TT,STT Paid,icicidirect,24-Aug-2023,NSE,
PARMIL,PARAG MILK FOODS LIMITED,INE883N01014,Buy,1,87.75,0.78,0.00,0.00,TT,STT Paid,icicidirect,10-Apr-2023,NSE,
PARMIL,PARAG MILK FOODS LIMITED,INE883N01014,Sell,1,97.00,0.86,0.00,0.00,TT,STT Paid,icicidirect,11-May-2023,NSE,
PARPHA,PARMAX PHARMA LIMITED,INE240T01014,Buy,2,33.00,0.60,0.07,0.00,TT,STT Paid,icicidirect,23-Feb-2023,BSE,
PARPHA,PARMAX PHARMA LIMITED,INE240T01014,Buy,2,30.00,0.54,0.06,0.00,TT,STT Paid,icicidirect,24-Apr-2023,BSE,
PARPHA,PARMAX PHARMA LIMITED,INE240T01014,Sell,1,34.00,0.09,0.03,0.00,TT,STT Paid,icicidirect,27-Dec-2023,BSE,
PARPHA,PARMAX PHARMA LIMITED,INE240T01014,Buy,4,29.20,0.32,0.12,0.00,TT,STT Paid,icicidirect,25-Apr-2024,BSE,
PARPHA,PARMAX PHARMA LIMITED,INE240T01014,Sell,1,35.04,0.10,0.04,0.00,TT,STT Paid,icicidirect,09-May-2024,BSE,
PARPHA,PARMAX PHARMA LIMITED,INE240T01014,Sell,2,41.00,0.23,0.08,0.00,TT,STT Paid,icicidirect,16-Jul-2024,BSE,
PARPHA,PARMAX PHARMA LIMITED,INE240T01014,Sell,2,50.63,0.28,0.10,0.00,TT,STT Paid,icicidirect,11-Nov-2024,BSE,
PARPHO,PARADEEP PHOSPHATES LIMITED,INE088F01024,Buy,1,55.89,0.50,0.00,0.00,TT,STT Paid,icicidirect,10-May-2023,BSE,
PARPHO,PARADEEP PHOSPHATES LIMITED,INE088F01024,Sell,1,65.80,0.58,0.00,0.00,TT,STT Paid,icicidirect,01-Aug-2023,BSE,
PCJEW,PC JEWELLER LIMITED,INE785M01021,Buy,8,25.45,1.80,0.01,0.00,TT,STT Paid,icicidirect,27-Apr-2023,BSE,
PCJEW,PC JEWELLER LIMITED,INE785M01021,Sell,2,29.00,0.51,0.00,0.00,TT,STT Paid,icicidirect,07-Jul-2023,NSE,
